date,region,state,industry,yoy_pct,pos_yoy,state_contribution,region_contribution,topN_flag
2022-01,Northeast,NJ,All Industries,6.873333333333332,6.873333333333332,0.018944846181079167,0.11634358956140817,Other
2022-01,West,NM,All Industries,9.76388888888889,9.76388888888889,0.026912032947984676,0.32276064323050985,Top10
2022-01,West,NV,All Industries,11.838888888888889,11.838888888888889,0.032631318470643156,0.32276064323050985,Top10
2022-01,Northeast,NY,All Industries,5.422222222222222,5.422222222222222,0.014945174484912114,0.11634358956140817,Other
2022-01,Midwest,OH,All Industries,5.1305555555555555,5.1305555555555555,0.014141258849197069,0.2273014037438888,Other
2022-01,South,OK,All Industries,6.913888888888889,6.913888888888889,0.019056628736140502,0.3335943634641936,Other
2022-01,West,OR,All Industries,6.055555555555556,6.055555555555556,0.016690819865321935,0.32276064323050985,Other
2022-01,Northeast,PA,All Industries,2.65,2.65,0.007304147775925286,0.11634358956140817,Other
2022-01,Northeast,RI,All Industries,4.2266666666666675,4.2266666666666675,0.011649886012419201,0.11634358956140817,Other
2022-01,South,SC,All Industries,6.047222222222222,6.047222222222222,0.016667850847158643,0.3335943634641936,Other
2022-01,Midwest,SD,All Industries,4.711111111111111,4.711111111111111,0.012985151601644953,0.2273014037438888,Other
2022-01,South,TN,All Industries,9.41388888888889,9.41388888888889,0.02594733418512662,0.3335943634641936,Other
2022-01,South,TX,All Industries,9.452777777777778,9.452777777777778,0.026054522936555292,0.3335943634641936,Other
2022-01,West,UT,All Industries,13.136111111111113,13.136111111111113,0.03620682896472818,0.32276064323050985,Top5
2022-01,South,VA,All Industries,6.433333333333334,6.433333333333334,0.017732082022057612,0.3335943634641936,Other
2022-01,Northeast,VT,All Industries,0.0519999999999996,0.0519999999999996,0.00014332667333891017,0.11634358956140817,Other
2022-01,West,WA,All Industries,9.541666666666666,9.541666666666666,0.026299525796963687,0.32276064323050985,Top10
2022-01,Midwest,WI,All Industries,7.172222222222222,7.172222222222222,0.0197686682992024,0.2273014037438888,Other
2022-01,South,WV,All Industries,4.283333333333334,4.283333333333334,0.011806075335929552,0.3335943634641936,Other
2022-01,West,WY,All Industries,3.1277777777777778,3.1277777777777778,0.008621038150620411,0.32276064323050985,Other
2022-01,West,AK,Clothing & Accessories,0.7,0.7,0.0011984249272384865,0.3355589796267763,Other
2022-01,South,AL,Clothing & Accessories,-1.7,0.0,0.0,0.2722136620441706,Other
2022-01,South,AR,Clothing & Accessories,11.3,11.3,0.019346002396849856,0.2722136620441706,Other
2022-01,West,AZ,Clothing & Accessories,19.1,19.1,0.03269988015750728,0.3355589796267763,Top5
2022-01,West,CA,Clothing & Accessories,29.1,29.1,0.049820236260914225,0.3355589796267763,Top5
2022-01,West,CO,Clothing & Accessories,16.5,16.5,0.02824858757062147,0.3355589796267763,Other
2022-01,Northeast,CT,Clothing & Accessories,14.1,14.1,0.0241397021058038,0.15425440849169664,Other
2022-01,South,DC,Clothing & Accessories,-2.7,0.0,0.0,0.2722136620441706,Other
2022-01,South,DE,Clothing & Accessories,11.9,11.9,0.020373223763054272,0.2722136620441706,Other
2022-01,South,FL,Clothing & Accessories,16.9,16.9,0.028933401814757745,0.2722136620441706,Top10
2022-01,South,GA,Clothing & Accessories,13.7,13.7,0.02345488786166752,0.2722136620441706,Other
2022-01,West,HI,Clothing & Accessories,10.5,10.5,0.017976373908577297,0.3355589796267763,Other
2022-01,Midwest,IA,Clothing & Accessories,20.9,20.9,0.035781544256120526,0.23797294983735662,Top5
2022-01,West,ID,Clothing & Accessories,14.8,14.8,0.025338127033042286,0.3355589796267763,Other
2022-01,Midwest,IL,Clothing & Accessories,11.0,11.0,0.018832391713747645,0.23797294983735662,Other
2022-01,Midwest,IN,Clothing & Accessories,13.2,13.2,0.02259887005649717,0.23797294983735662,Other
2022-01,Midwest,KS,Clothing & Accessories,13.2,13.2,0.02259887005649717,0.23797294983735662,Other
2022-01,South,KY,Clothing & Accessories,6.4,6.4,0.01095702790618045,0.2722136620441706,Other
2022-01,South,LA,Clothing & Accessories,8.3,8.3,0.01420989556582777,0.2722136620441706,Other
2022-01,Northeast,MA,Clothing & Accessories,7.4,7.4,0.012669063516521143,0.15425440849169664,Other
2022-01,South,MD,Clothing & Accessories,15.5,15.5,0.026536551960280774,0.2722136620441706,Other
2022-01,Northeast,ME,Clothing & Accessories,10.6,10.6,0.018147577469611365,0.15425440849169664,Other
2022-01,Midwest,MI,Clothing & Accessories,9.6,9.6,0.01643554185927067,0.23797294983735662,Other
2022-01,Midwest,MN,Clothing & Accessories,12.7,12.7,0.021742852251326824,0.23797294983735662,Other
2022-01,Midwest,MO,Clothing & Accessories,9.7,9.7,0.01660674542030474,0.23797294983735662,Other
2022-01,South,MS,Clothing & Accessories,1.0,1.0,0.001712035610340695,0.2722136620441706,Other
2022-01,West,MT,Clothing & Accessories,11.8,11.8,0.020202020202020204,0.3355589796267763,Other
2022-01,South,NC,Clothing & Accessories,8.0,8.0,0.01369628488272556,0.2722136620441706,Other
2022-01,Midwest,ND,Clothing & Accessories,5.5,5.5,0.009416195856873822,0.23797294983735662,Other
2022-01,Midwest,NE,Clothing & Accessories,13.8,13.8,0.02362609142270159,0.23797294983735662,Other
2022-01,Northeast,NH,Clothing & Accessories,16.6,16.6,0.02841979113165554,0.15425440849169664,Top10
2022-01,Northeast,NJ,Clothing & Accessories,6.7,6.7,0.011470638589282657,0.15425440849169664,Other
2022-01,West,NM,Clothing & Accessories,13.9,13.9,0.023797294983735662,0.3355589796267763,Other
2022-01,West,NV,Clothing & Accessories,17.6,17.6,0.030131826741996236,0.3355589796267763,Top5
2022-01,Northeast,NY,Clothing & Accessories,16.1,16.1,0.027563773326485193,0.15425440849169664,Other
2022-01,Midwest,OH,Clothing & Accessories,3.6,3.6,0.0061633281972265025,0.23797294983735662,Other
2022-01,South,OK,Clothing & Accessories,9.4,9.4,0.016093134737202534,0.2722136620441706,Other
2022-01,West,OR,Clothing & Accessories,14.8,14.8,0.025338127033042286,0.3355589796267763,Other
2022-01,Northeast,PA,Clothing & Accessories,9.8,9.8,0.016777948981338813,0.15425440849169664,Other
2022-01,Northeast,RI,Clothing & Accessories,8.8,8.8,0.015065913370998118,0.15425440849169664,Other
2022-01,South,SC,Clothing & Accessories,4.6,4.6,0.007875363807567197,0.2722136620441706,Other
2022-01,Midwest,SD,Clothing & Accessories,12.2,12.2,0.020886834446156476,0.23797294983735662,Other
2022-01,South,TN,Clothing & Accessories,17.1,17.1,0.029275808936825888,0.2722136620441706,Top10
2022-01,South,TX,Clothing & Accessories,17.3,17.3,0.029618216058894024,0.2722136620441706,Top10
2022-01,West,UT,Clothing & Accessories,20.2,20.2,0.034583119328882035,0.3355589796267763,Top5
2022-01,South,VA,Clothing & Accessories,10.2,10.2,0.01746276322547509,0.2722136620441706,Other
2022-01,Northeast,VT,Clothing & Accessories,-2.7,0.0,0.0,0.15425440849169664,Other
2022-01,West,WA,Clothing & Accessories,10.1,10.1,0.017291559664441018,0.3355589796267763,Other
2022-01,Midwest,WI,Clothing & Accessories,13.6,13.6,0.02328368430063345,0.23797294983735662,Other
2022-01,South,WV,Clothing & Accessories,7.4,7.4,0.012669063516521143,0.2722136620441706,Other
2022-01,West,WY,Clothing & Accessories,16.9,16.9,0.028933401814757745,0.3355589796267763,Top10
2022-01,West,AK,Electronics & Appliances,-5.3,0.0,0.0,0.21114058355437668,Other
2022-01,South,AL,Electronics & Appliances,-7.0,0.0,0.0,0.4546419098143237,Other
2022-01,South,AR,Electronics & Appliances,-1.1,0.0,0.0,0.4546419098143237,Other
2022-01,West,AZ,Electronics & Appliances,5.4,5.4,0.028647214854111407,0.21114058355437668,Other
2022-01,West,CA,Electronics & Appliances,3.2,3.2,0.01697612732095491,0.21114058355437668,Other
2022-01,West,CO,Electronics & Appliances,3.9,3.9,0.020689655172413793,0.21114058355437668,Other
2022-01,Northeast,CT,Electronics & Appliances,1.5,1.5,0.007957559681697613,0.09496021220159151,Other
2022-01,South,DC,Electronics & Appliances,24.8,24.8,0.13156498673740052,0.4546419098143237,Top5
2022-01,South,DE,Electronics & Appliances,-2.7,0.0,0.0,0.4546419098143237,Other
2022-01,South,FL,Electronics & Appliances,7.5,7.5,0.03978779840848806,0.4546419098143237,Top10
2022-01,South,GA,Electronics & Appliances,6.0,6.0,0.03183023872679045,0.4546419098143237,Other
2022-01,West,HI,Electronics & Appliances,6.4,6.4,0.03395225464190982,0.21114058355437668,Other
2022-01,Midwest,IA,Electronics & Appliances,3.6,3.6,0.019098143236074273,0.2392572944297082,Other
2022-01,West,ID,Electronics & Appliances,-5.8,0.0,0.0,0.21114058355437668,Other
2022-01,Midwest,IL,Electronics & Appliances,1.0,1.0,0.005305039787798408,0.2392572944297082,Other
2022-01,Midwest,IN,Electronics & Appliances,3.1,3.1,0.016445623342175066,0.2392572944297082,Other
2022-01,Midwest,KS,Electronics & Appliances,2.4,2.4,0.01273209549071618,0.2392572944297082,Other
2022-01,South,KY,Electronics & Appliances,3.0,3.0,0.015915119363395226,0.4546419098143237,Other
2022-01,South,LA,Electronics & Appliances,4.4,4.4,0.023342175066313,0.4546419098143237,Other
2022-01,Northeast,MA,Electronics & Appliances,0.1,0.1,0.0005305039787798409,0.09496021220159151,Other
2022-01,South,MD,Electronics & Appliances,3.5,3.5,0.01856763925729443,0.4546419098143237,Other
2022-01,Northeast,ME,Electronics & Appliances,-7.6,0.0,0.0,0.09496021220159151,Other
2022-01,Midwest,MI,Electronics & Appliances,2.5,2.5,0.013262599469496022,0.2392572944297082,Other
2022-01,Midwest,MN,Electronics & Appliances,6.9,6.9,0.03660477453580902,0.2392572944297082,Other
2022-01,Midwest,MO,Electronics & Appliances,0.9,0.9,0.004774535809018568,0.2392572944297082,Other
2022-01,South,MS,Electronics & Appliances,7.7,7.7,0.04084880636604775,0.4546419098143237,Top10
2022-01,West,MT,Electronics & Appliances,-10.2,0.0,0.0,0.21114058355437668,Other
2022-01,South,NC,Electronics & Appliances,8.0,8.0,0.042440318302387266,0.4546419098143237,Top10
2022-01,Midwest,ND,Electronics & Appliances,9.4,9.4,0.04986737400530504,0.2392572944297082,Top5
2022-01,Midwest,NE,Electronics & Appliances,10.8,10.8,0.057294429708222815,0.2392572944297082,Top5
2022-01,Northeast,NH,Electronics & Appliances,-2.6,0.0,0.0,0.09496021220159151,Other
2022-01,Northeast,NJ,Electronics & Appliances,-2.0,0.0,0.0,0.09496021220159151,Other
2022-01,West,NM,Electronics & Appliances,8.2,8.2,0.043501326259946946,0.21114058355437668,Top10
2022-01,West,NV,Electronics & Appliances,3.9,3.9,0.020689655172413793,0.21114058355437668,Other
2022-01,Northeast,NY,Electronics & Appliances,0.4,0.4,0.0021220159151193636,0.09496021220159151,Other
2022-01,Midwest,OH,Electronics & Appliances,2.9,2.9,0.015384615384615384,0.2392572944297082,Other
2022-01,South,OK,Electronics & Appliances,3.6,3.6,0.019098143236074273,0.4546419098143237,Other
2022-01,West,OR,Electronics & Appliances,-15.8,0.0,0.0,0.21114058355437668,Other
2022-01,Northeast,PA,Electronics & Appliances,-4.7,0.0,0.0,0.09496021220159151,Other
2022-01,Northeast,RI,Electronics & Appliances,15.9,15.9,0.0843501326259947,0.09496021220159151,Top5
2022-01,South,SC,Electronics & Appliances,7.5,7.5,0.03978779840848806,0.4546419098143237,Top10
2022-01,Midwest,SD,Electronics & Appliances,0.9,0.9,0.004774535809018568,0.2392572944297082,Other
2022-01,South,TN,Electronics & Appliances,-0.8,0.0,0.0,0.4546419098143237,Other
2022-01,South,TX,Electronics & Appliances,-1.0,0.0,0.0,0.4546419098143237,Other
2022-01,West,UT,Electronics & Appliances,3.2,3.2,0.01697612732095491,0.21114058355437668,Other
2022-01,South,VA,Electronics & Appliances,0.3,0.3,0.0015915119363395225,0.4546419098143237,Other
2022-01,Northeast,VT,Electronics & Appliances,-4.2,0.0,0.0,0.09496021220159151,Other
2022-01,West,WA,Electronics & Appliances,5.6,5.6,0.029708222811671084,0.21114058355437668,Other
2022-01,Midwest,WI,Electronics & Appliances,0.7,0.7,0.0037135278514588855,0.2392572944297082,Other
2022-01,South,WV,Electronics & Appliances,9.4,9.4,0.04986737400530504,0.4546419098143237,Top5
2022-01,West,WY,Electronics & Appliances,-4.5,0.0,0.0,0.21114058355437668,Other
2022-01,West,AK,Food & Beverage Stores,12.9,12.9,0.035294117647058816,0.23830369357045134,Top5
2022-01,South,AL,Food & Beverage Stores,18.3,18.3,0.05006839945280436,0.4287277701778385,Top5
2022-01,South,AR,Food & Beverage Stores,5.4,5.4,0.01477428180574555,0.4287277701778385,Other
2022-01,West,AZ,Food & Beverage Stores,8.0,8.0,0.021887824897400814,0.23830369357045134,Other
2022-01,West,CA,Food & Beverage Stores,3.3,3.3,0.009028727770177835,0.23830369357045134,Other
2022-01,West,CO,Food & Beverage Stores,3.6,3.6,0.009849521203830366,0.23830369357045134,Other
2022-01,Northeast,CT,Food & Beverage Stores,5.7,5.7,0.015595075239398081,0.13625170998632005,Other
2022-01,South,DC,Food & Beverage Stores,11.1,11.1,0.030369357045143628,0.4287277701778385,Top10
2022-01,South,DE,Food & Beverage Stores,4.6,4.6,0.012585499316005467,0.4287277701778385,Other
2022-01,South,FL,Food & Beverage Stores,10.6,10.6,0.029001367989056077,0.4287277701778385,Top10
2022-01,South,GA,Food & Beverage Stores,9.7,9.7,0.026538987688098484,0.4287277701778385,Other
2022-01,West,HI,Food & Beverage Stores,3.4,3.4,0.009302325581395345,0.23830369357045134,Other
2022-01,Midwest,IA,Food & Beverage Stores,12.5,12.5,0.034199726402188775,0.1967168262653898,Top5
2022-01,West,ID,Food & Beverage Stores,11.2,11.2,0.03064295485636114,0.23830369357045134,Top10
2022-01,Midwest,IL,Food & Beverage Stores,5.9,5.9,0.0161422708618331,0.1967168262653898,Other
2022-01,Midwest,IN,Food & Beverage Stores,5.8,5.8,0.01586867305061559,0.1967168262653898,Other
2022-01,Midwest,KS,Food & Beverage Stores,1.8,1.8,0.004924760601915183,0.1967168262653898,Other
2022-01,South,KY,Food & Beverage Stores,3.1,3.1,0.008481532147742816,0.4287277701778385,Other
2022-01,South,LA,Food & Beverage Stores,7.9,7.9,0.021614227086183303,0.4287277701778385,Other
2022-01,Northeast,MA,Food & Beverage Stores,6.0,6.0,0.016415868673050612,0.13625170998632005,Other
2022-01,South,MD,Food & Beverage Stores,9.9,9.9,0.02708618331053351,0.4287277701778385,Top10
2022-01,Northeast,ME,Food & Beverage Stores,8.0,8.0,0.021887824897400814,0.13625170998632005,Other
2022-01,Midwest,MI,Food & Beverage Stores,2.5,2.5,0.006839945280437755,0.1967168262653898,Other
2022-01,Midwest,MN,Food & Beverage Stores,19.9,19.9,0.05444596443228452,0.1967168262653898,Top5
2022-01,Midwest,MO,Food & Beverage Stores,5.0,5.0,0.01367989056087551,0.1967168262653898,Other
2022-01,South,MS,Food & Beverage Stores,7.5,7.5,0.020519835841313262,0.4287277701778385,Other
2022-01,West,MT,Food & Beverage Stores,8.3,8.3,0.022708618331053348,0.23830369357045134,Other
2022-01,South,NC,Food & Beverage Stores,8.3,8.3,0.022708618331053348,0.4287277701778385,Other
2022-01,Midwest,ND,Food & Beverage Stores,-2.7,0.0,0.0,0.1967168262653898,Other
2022-01,Midwest,NE,Food & Beverage Stores,5.8,5.8,0.01586867305061559,0.1967168262653898,Other
2022-01,Northeast,NH,Food & Beverage Stores,8.2,8.2,0.022435020519835834,0.13625170998632005,Other
2022-01,Northeast,NJ,Food & Beverage Stores,9.2,9.2,0.025170998632010933,0.13625170998632005,Other
2022-01,West,NM,Food & Beverage Stores,7.8,7.8,0.021340629274965793,0.23830369357045134,Other
2022-01,West,NV,Food & Beverage Stores,4.6,4.6,0.012585499316005467,0.23830369357045134,Other
2022-01,Northeast,NY,Food & Beverage Stores,3.0,3.0,0.008207934336525306,0.13625170998632005,Other
2022-01,Midwest,OH,Food & Beverage Stores,2.4,2.4,0.0065663474692202435,0.1967168262653898,Other
2022-01,South,OK,Food & Beverage Stores,7.7,7.7,0.021067031463748283,0.4287277701778385,Other
2022-01,West,OR,Food & Beverage Stores,2.0,2.0,0.005471956224350203,0.23830369357045134,Other
2022-01,Northeast,PA,Food & Beverage Stores,2.3,2.3,0.006292749658002733,0.13625170998632005,Other
2022-01,Northeast,RI,Food & Beverage Stores,1.1,1.1,0.003009575923392612,0.13625170998632005,Other
2022-01,South,SC,Food & Beverage Stores,4.8,4.8,0.013132694938440487,0.4287277701778385,Other
2022-01,Midwest,SD,Food & Beverage Stores,3.8,3.8,0.010396716826265386,0.1967168262653898,Other
2022-01,South,TN,Food & Beverage Stores,22.3,22.3,0.06101231190150477,0.4287277701778385,Top5
2022-01,South,TX,Food & Beverage Stores,8.7,8.7,0.023803009575923382,0.4287277701778385,Other
2022-01,West,UT,Food & Beverage Stores,10.5,10.5,0.02872777017783857,0.23830369357045134,Top10
2022-01,South,VA,Food & Beverage Stores,9.3,9.3,0.025444596443228447,0.4287277701778385,Other
2022-01,Northeast,VT,Food & Beverage Stores,6.3,6.3,0.01723666210670314,0.13625170998632005,Other
2022-01,West,WA,Food & Beverage Stores,5.8,5.8,0.01586867305061559,0.23830369357045134,Other
2022-01,Midwest,WI,Food & Beverage Stores,6.5,6.5,0.01778385772913816,0.1967168262653898,Other
2022-01,South,WV,Food & Beverage Stores,7.5,7.5,0.020519835841313262,0.4287277701778385,Other
2022-01,West,WY,Food & Beverage Stores,5.7,5.7,0.015595075239398081,0.23830369357045134,Other
2022-01,West,AK,General Merchandise,14.5,14.5,0.05602782071097372,0.7256568778979907,Top10
2022-01,South,AL,General Merchandise,-6.2,0.0,0.0,0.14876352395672332,Other
2022-01,South,AR,General Merchandise,-6.2,0.0,0.0,0.14876352395672332,Other
2022-01,West,AZ,General Merchandise,19.6,19.6,0.07573415765069552,0.7256568778979907,Top5
2022-01,West,CA,General Merchandise,16.9,16.9,0.06530139103554868,0.7256568778979907,Top10
2022-01,West,CO,General Merchandise,16.1,16.1,0.06221020092735704,0.7256568778979907,Top10
2022-01,Northeast,CT,General Merchandise,-8.2,0.0,0.0,0.009659969088098918,Other
2022-01,South,DC,General Merchandise,7.4,7.4,0.0285935085007728,0.14876352395672332,Other
2022-01,South,DE,General Merchandise,-1.8,0.0,0.0,0.14876352395672332,Other
2022-01,South,FL,General Merchandise,15.1,15.1,0.05834621329211746,0.14876352395672332,Top10
2022-01,South,GA,General Merchandise,4.5,4.5,0.01738794435857805,0.14876352395672332,Other
2022-01,West,HI,General Merchandise,2.1,2.1,0.00811437403400309,0.7256568778979907,Other
2022-01,Midwest,IA,General Merchandise,-2.2,0.0,0.0,0.11591962905718702,Other
2022-01,West,ID,General Merchandise,23.1,23.1,0.089258114374034,0.7256568778979907,Top5
2022-01,Midwest,IL,General Merchandise,0.2,0.2,0.0007727975270479134,0.11591962905718702,Other
2022-01,Midwest,IN,General Merchandise,4.4,4.4,0.017001545595054096,0.11591962905718702,Other
2022-01,Midwest,KS,General Merchandise,1.5,1.5,0.00579598145285935,0.11591962905718702,Other
2022-01,South,KY,General Merchandise,-9.1,0.0,0.0,0.14876352395672332,Other
2022-01,South,LA,General Merchandise,-2.3,0.0,0.0,0.14876352395672332,Other
2022-01,Northeast,MA,General Merchandise,-5.0,0.0,0.0,0.009659969088098918,Other
2022-01,South,MD,General Merchandise,0.6,0.6,0.00231839258114374,0.14876352395672332,Other
2022-01,Northeast,ME,General Merchandise,-8.7,0.0,0.0,0.009659969088098918,Other
2022-01,Midwest,MI,General Merchandise,8.5,8.5,0.03284389489953632,0.11591962905718702,Other
2022-01,Midwest,MN,General Merchandise,1.5,1.5,0.00579598145285935,0.11591962905718702,Other
2022-01,Midwest,MO,General Merchandise,-2.5,0.0,0.0,0.11591962905718702,Other
2022-01,South,MS,General Merchandise,-9.0,0.0,0.0,0.14876352395672332,Other
2022-01,West,MT,General Merchandise,22.0,22.0,0.08500772797527048,0.7256568778979907,Top5
2022-01,South,NC,General Merchandise,-0.8,0.0,0.0,0.14876352395672332,Other
2022-01,Midwest,ND,General Merchandise,-11.9,0.0,0.0,0.11591962905718702,Other
2022-01,Midwest,NE,General Merchandise,5.2,5.2,0.02009273570324575,0.11591962905718702,Other
2022-01,Northeast,NH,General Merchandise,-3.1,0.0,0.0,0.009659969088098918,Other
2022-01,Northeast,NJ,General Merchandise,2.5,2.5,0.009659969088098918,0.009659969088098918,Other
2022-01,West,NM,General Merchandise,5.9,5.9,0.022797527047913446,0.7256568778979907,Other
2022-01,West,NV,General Merchandise,19.3,19.3,0.07457496136012365,0.7256568778979907,Top5
2022-01,Northeast,NY,General Merchandise,-4.5,0.0,0.0,0.009659969088098918,Other
2022-01,Midwest,OH,General Merchandise,-2.4,0.0,0.0,0.11591962905718702,Other
2022-01,South,OK,General Merchandise,-5.2,0.0,0.0,0.14876352395672332,Other
2022-01,West,OR,General Merchandise,11.9,11.9,0.045981452859350846,0.7256568778979907,Other
2022-01,Northeast,PA,General Merchandise,-10.1,0.0,0.0,0.009659969088098918,Other
2022-01,Northeast,RI,General Merchandise,-19.6,0.0,0.0,0.009659969088098918,Other
2022-01,South,SC,General Merchandise,-2.7,0.0,0.0,0.14876352395672332,Other
2022-01,Midwest,SD,General Merchandise,6.7,6.7,0.0258887171561051,0.11591962905718702,Other
2022-01,South,TN,General Merchandise,-7.9,0.0,0.0,0.14876352395672332,Other
2022-01,South,TX,General Merchandise,8.0,8.0,0.030911901081916538,0.14876352395672332,Other
2022-01,West,UT,General Merchandise,22.0,22.0,0.08500772797527048,0.7256568778979907,Top5
2022-01,South,VA,General Merchandise,2.9,2.9,0.011205564142194743,0.14876352395672332,Other
2022-01,Northeast,VT,General Merchandise,-9.8,0.0,0.0,0.009659969088098918,Other
2022-01,West,WA,General Merchandise,14.4,14.4,0.05564142194744977,0.7256568778979907,Top10
2022-01,Midwest,WI,General Merchandise,2.0,2.0,0.0077279752704791345,0.11591962905718702,Other
2022-01,South,WV,General Merchandise,-22.5,0.0,0.0,0.14876352395672332,Other
2022-01,West,WY,General Merchandise,-12.6,0.0,0.0,0.7256568778979907,Other
2022-01,West,AK,Motor Vehicles & Parts,-8.6,0.0,0.0,0.21004230274048183,Other
2022-01,South,AL,Motor Vehicles & Parts,15.1,15.1,0.02777266875114952,0.37906933970939843,Other
2022-01,South,AR,Motor Vehicles & Parts,18.0,18.0,0.03310649255103917,0.37906933970939843,Top10
2022-01,West,AZ,Motor Vehicles & Parts,12.3,12.3,0.022622769909876765,0.21004230274048183,Other
2022-01,West,CA,Motor Vehicles & Parts,13.8,13.8,0.025381644289130027,0.21004230274048183,Other
2022-01,West,CO,Motor Vehicles & Parts,4.7,4.7,0.00864447305499356,0.21004230274048183,Other
2022-01,Northeast,CT,Motor Vehicles & Parts,8.6,8.6,0.015817546441052044,0.1789589847342284,Other
2022-01,South,DC,Motor Vehicles & Parts,19.2,19.2,0.035313592054441775,0.37906933970939843,Top5
2022-01,South,DE,Motor Vehicles & Parts,1.5,1.5,0.002758874379253264,0.37906933970939843,Other
2022-01,South,FL,Motor Vehicles & Parts,16.2,16.2,0.029795843295935247,0.37906933970939843,Top10
2022-01,South,GA,Motor Vehicles & Parts,13.7,13.7,0.02519771933051314,0.37906933970939843,Other
2022-01,West,HI,Motor Vehicles & Parts,4.6,4.6,0.008460548096376676,0.21004230274048183,Other
2022-01,Midwest,IA,Motor Vehicles & Parts,10.8,10.8,0.0198638955306235,0.23192937281589104,Other
2022-01,West,ID,Motor Vehicles & Parts,3.8,3.8,0.006989148427441602,0.21004230274048183,Other
2022-01,Midwest,IL,Motor Vehicles & Parts,22.7,22.7,0.041750965606032725,0.23192937281589104,Top5
2022-01,Midwest,IN,Motor Vehicles & Parts,14.9,14.9,0.027404818833915753,0.23192937281589104,Other
2022-01,Midwest,KS,Motor Vehicles & Parts,6.5,6.5,0.011955122310097478,0.23192937281589104,Other
2022-01,South,KY,Motor Vehicles & Parts,18.0,18.0,0.03310649255103917,0.37906933970939843,Top10
2022-01,South,LA,Motor Vehicles & Parts,12.4,12.4,0.022806694868493647,0.37906933970939843,Other
2022-01,Northeast,MA,Motor Vehicles & Parts,12.4,12.4,0.022806694868493647,0.1789589847342284,Other
2022-01,South,MD,Motor Vehicles & Parts,7.6,7.6,0.013978296854883204,0.37906933970939843,Other
